name,url_slug,url,pdf_url,website,tags,meal_type,address,latitude,longitude
Socarrat Paella Bar - Chelsea,socarrat-paella-bar-chelsea,https://www.nyctourism.com/restaurant-week/socarrat-paella-bar-chelsea,https://assets.ctfassets.net/1aemqu6a6t65/313fJn6rSU49PfYRhosM1v/fc5fe5085cc4c427b4125f373819ee6f/PDFsam_merge.pdf,https://socarratnyc.com/chelsea,Restaurants; Chelsea; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Spanish; Vegetarian Options; Gluten-Free; $$$; Member Organization; Private Function Room(s); Outdoor Dining,Dinner_Price_45; Sunday_Dinner_45,"259 W. 19th St.,Manhattan,10011,NY",40.7427594,-73.999481
Socarrat Paella Bar - Nolita,socarrat-paella-bar-nolita,https://www.nyctourism.com/restaurant-week/socarrat-paella-bar-nolita,https://assets.ctfassets.net/1aemqu6a6t65/3eKZZ6qBEKGtMoEVjx7xid/c3de2d7a4cf69a9e2ab865740595bc90/PDFsam_merge.pdf,https://socarratnyc.com/nolita,Restaurants; Nolita; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Spanish; Vegetarian Options; Gluten-Free; Free WiFi; Internet; $$$; Member Organization; Outdoor Dining,Dinner_Price_45; Sunday_Dinner_45,"284 Mulberry St.,Manhattan,10012,NY",40.7244569,-73.994917
Harry's Table by Cipriani,harrys-table-by-cipriani,https://www.nyctourism.com/restaurant-week/harrys-table-by-cipriani,https://assets.ctfassets.net/1aemqu6a6t65/6CQPXhfTTNDb3McNr2RMk6/8cb1d5ce0515f67ba58102b4566e1beb/Restaurant_Week_Harry-s_Table_Lunch.pdf,https://harrystable.com,Restaurants; Upper West Side; Manhattan; New York City; Large Print; Wheelchair Accessible; Italian; $$$; Mastercard Offer,Lunch_Price_30; Sunday_LunchBrunch_Price_30,"235 Freedom Place South,Manhattan,10019,NY",40.7730613,-73.991077
L'Adresse NoMad,ladresse-nomad,https://www.nyctourism.com/restaurant-week/ladresse-nomad,https://assets.ctfassets.net/1aemqu6a6t65/1jsDB01QTw3lCBrh4HLVUw/6f9529cf5f5144fadc164c6f30c92da9/PDFsam_merge.pdf,https://ladressenyc.com/nomad,Eat & Drink; Nomad; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; American (New); Gluten-Free; $$$$; Member Organization; Vegetarian Options; Restaurants,Dinner_Price_60; Sunday_LunchBrunch_Price_45,"1184 Broadway,Manhattan,10001,NY",40.7455087,-73.9884895
L'Adresse,ladresse,https://www.nyctourism.com/restaurant-week/ladresse,https://assets.ctfassets.net/1aemqu6a6t65/18cV7f0dqp5M2ZIARdR6aa/3775426c446176779601a3f0489764a1/PDFsam_merge.pdf,https://ladressenyc.com/bryant-park,Restaurants; Midtown West; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; American (New); Vegetarian Options; Gluten-Free; $$$$; Live Music; Member Organization,Lunch_Price_45; Dinner_Price_60,"1065 Sixth Ave.,Manhattan,10018,NY",40.7539141,-73.9853115
Tanoreen,tanoreen,https://www.nyctourism.com/restaurant-week/tanoreen,,https://tanoreen.com,Restaurants; Bay Ridge; Brooklyn; New York City; Mastercard Offer; Wheelchair Accessible; Woman Owned; Middle Eastern; Mediterranean; Vegetarian Options; Vegan Options; Gluten-Free; Internet; $$$; Member Organization,Lunch_Price_45; Dinner_Price_60,"7523 Third Ave.,Brooklyn,11209,NY",40.6307916,-74.0277865
The Greenhouse Cafe,the-greenhouse-cafe,https://www.nyctourism.com/restaurant-week/the-greenhouse-cafe,https://assets.ctfassets.net/1aemqu6a6t65/7MwjKWJRGGPTFcW0RsSOfm/6bd3fee391ef38114ee2550eb2e6b568/NYC_Restaurant_Week_Summer_Menu_Greenhouse_Cafe_2023.pdf,https://www.greenhousecafe.com,Restaurants; Bay Ridge; Brooklyn; New York City; Mastercard Offer; Large Print; Braille; Wheelchair Accessible; American (New); Vegetarian Options; Vegan Options; Gluten-Free; Internet; $$; Member Organization; Outdoor Dining,Lunch_Price_45; Dinner_Price_45; Sunday_LunchBrunch_Price_45; Sunday_Dinner_45,"7717 Third Ave.,Brooklyn,11209,NY",40.6295393,-74.0283024
Mr. Mista Oh,mr.-mista-oh,https://www.nyctourism.com/restaurant-week/mr.-mista-oh,https://assets.ctfassets.net/1aemqu6a6t65/1ERV316YmZEQQKjpuNaC55/02d0b69f78d35f88765ce0f331dd1e2c/NEW_menu_copy_copy_compressed.pdf,https://mistaohnyc.com,Restaurants; Flatiron District; Manhattan; New York City; Mastercard Offer; Large Print; Braille; Wheelchair Accessible; Woman Owned; Korean; Asian Fusion; Vegetarian Options; Gluten-Free; $$$; Member Organization; Outdoor Dining,Lunch_Price_45; Dinner_Price_60,"41 W. 24th St.,Manhattan,10010,NY",40.7432769,-73.9912032
Merchants Cigar Bar,merchants-cigar-bar,https://www.nyctourism.com/restaurant-week/merchants-cigar-bar,https://assets.ctfassets.net/1aemqu6a6t65/3fkRXYQOKZRavxX1nfOy3j/89b9c8549fe625cb41bb0b683a417cb3/MCB_NYC_Restaurant_Week_Summer_2023_5.5x8.5_V1.pdf,https://www.merchantscigarbar.com,Nightlife; Upper East Side; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; American (New); Vegetarian Options; Gluten-Free; $$$$; Smoking Area; Bar; Member Organization; Cocktails; Specialty; Upscale,Dinner_Price_60,"1125 First Ave.,Manhattan,10065,NY",40.7614741,-73.9611074
Burger & Lobster—Bryant Park,burger-lobster-bryant-park,https://www.nyctourism.com/restaurant-week/burger-lobster-bryant-park,https://assets.ctfassets.net/1aemqu6a6t65/HPAQIIXg0mlaMko1bZShQ/68f71e7fd299abecebda6f5416df352d/Restaurant_Week_0623.pdf,https://www.burgerandlobster.com/locations/new-york/bryant-park,Restaurants; Times Square/Theatre District; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; American (New); Seafood; Vegetarian Options; Gluten-Free; $$$; Member Organization; Burgers,Lunch_Price_30; Dinner_Price_45,"132 W. 43rd St.,Manhattan,10036,NY",40.7559517,-73.9851995
Burger & Lobster—Flatiron,burger-lobster-flatiron,https://www.nyctourism.com/restaurant-week/burger-lobster-flatiron,https://assets.ctfassets.net/1aemqu6a6t65/7mTb14wcEJaKIHiPkXLrLt/236f179e6865a649017e08cf6d940e14/Burger___Lobster_Menu_--_Restaurant_Week_Summer_2023.pdf,https://www.burgerandlobster.com/locations/new-york/flatiron,Restaurants; Flatiron District; Manhattan; New York City; Wheelchair Accessible; American (New); Seafood; Vegetarian Options; Gluten-Free; $$$; Member Organization; Burgers; Outdoor Dining,Lunch_Price_30; Dinner_Price_45,"39 W. 19th St.,Manhattan,10011,NY",40.7400574,-73.9933563
Fasano,fasano-restaurant,https://www.nyctourism.com/restaurant-week/fasano-restaurant,https://assets.ctfassets.net/1aemqu6a6t65/4kARCfBtyAEuvFc56W1D5L/c5a31a08ea9205f9492dc7bbebd4ca79/Fasano_Restaurant_Week_Summer_2023_Lunch___Dinner_Menu.pdf,https://www.fasanorestaurantny.com,Restaurants; Midtown East; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Italian; Gluten-Free; $$$$$,Lunch_Price_60; Dinner_Price_60,"280 Park Ave.,Manhattan,10017,NY",40.7567429,-73.9755649
Iris,iris,https://www.nyctourism.com/restaurant-week/iris,https://assets.ctfassets.net/1aemqu6a6t65/349DPk9ApwXQyoemAi6pmq/173fe985f05aa1d370805efdce5e2a8a/PDFsam_merge.pdf,https://www.irisrestaurant.nyc,Restaurants; Midtown West; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Greek; Vegetarian Options; Gluten-Free; $$$$; Member Organization,Lunch_Price_45; Dinner_Price_60,"1740 Broadway,Manhattan,10019,NY",40.7651145,-73.9814962
Kokomo,kokomo-restaurant,https://www.nyctourism.com/restaurant-week/kokomo-restaurant,https://assets.ctfassets.net/1aemqu6a6t65/1Ppr6wzXriE58H42ZcWrNh/33c4232bf33f493063a2cdb3a003ba17/Kokomo__NYC_Restaurant_Week__2_.pdf,https://www.kokomonyc.com,Restaurants; Williamsburg; Brooklyn; New York City; Mastercard Offer; Wheelchair Accessible; Woman Owned; Black Owned; Caribbean; Vegetarian Options; Vegan Options; Gluten-Free; $$$$; Member Organization,Dinner_Price_60,"65 Kent Ave.,Brooklyn,11249,NY",40.7219794,-73.9597134
L'Artista Italian Kitchen & Bar,lartista-italian-kitchen-bar,https://www.nyctourism.com/restaurant-week/lartista-italian-kitchen-bar,https://assets.ctfassets.net/1aemqu6a6t65/1xf2gKFbOR46SUxrVWS2hp/58df5a5d0ef57fb8f7405c12d2ef906d/Restaurant_week_menu.pdf,https://www.lartistanyc.com,Restaurants; Hamilton Heights; Manhattan; New York City; Mastercard Offer; Large Print; Braille; Wheelchair Accessible; Italian; Gluten-Free; Free WiFi; Internet; $$$; Live Music; Member Organization,Lunch_Price_45; Dinner_Price_45; Sunday_Dinner_45,"142 Hamilton Pl.,Manhattan,10031,NY",40.8243572,-73.9486455
Filé Gumbo Bar,file-gumbo-bar,https://www.nyctourism.com/restaurant-week/file-gumbo-bar,https://assets.ctfassets.net/1aemqu6a6t65/5hNpACq3cJ1Ihlly2aUZrN/df1e4d1db9e405e7d30ced1d035c5cae/2023.pdf,https://www.filenyc.com,Restaurants; Tribeca; Manhattan; New York City; Mastercard Offer; Large Print; Wheelchair Accessible; Black Owned; Cajun/Creole; Vegetarian Options; Free WiFi; Internet; $$$$,Lunch_Price_30,"275 Church St.,Manhattan,10013,NY",40.718491,-74.0048398
Mareluna - Flatiron,mareluna-flatiron,https://www.nyctourism.com/restaurant-week/mareluna-flatiron,,https://www.marelunanyc.com,Restaurants; Flatiron District; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Woman Owned; Italian; Vegetarian Options; Vegan Options; Gluten-Free; $$$$,Lunch_Price_30; Dinner_Price_60; Sunday_LunchBrunch_Price_30; Sunday_Dinner_Price_60,"46 W. 22nd St.,Manhattan,10010,NY",40.7417031,-73.9924493
Nonna Beppa,nonna-beppa,https://www.nyctourism.com/restaurant-week/nonna-beppa,https://assets.ctfassets.net/1aemqu6a6t65/3w3jPEvl2HnDqifHQqsTFa/76fbedd5051592a4be156593661ca640/Restaurant_Week_NB.pdf,https://nonnabeppa.com,Restaurants; Hudson Square; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Woman Owned; Italian; Free WiFi; Internet; $$$$; Member Organization; Private Function Room(s),Lunch_Price_30; Dinner_Price_60; Sunday_Dinner_Price_60,"290 Hudson St.,Manhattan,10013,NY",40.7254915,-74.0074128
Orsay,orsay-restaurant,https://www.nyctourism.com/restaurant-week/orsay-restaurant,https://assets.ctfassets.net/1aemqu6a6t65/4B6RiCBwH9XQIwXxZdJJB7/c057bac62eba2c600e42ef6a22025295/REST_WEEK_SUMMER_-2023.pdf,https://www.orsayrestaurant.com,Restaurants; Upper East Side; Manhattan; New York City; Mastercard Offer; Large Print; Wheelchair Accessible; French; Gluten-Free; Free WiFi; Internet; $$$$; Has Restaurant Amenity; Member Organization; Private Function Room(s); Outdoor Dining,Lunch_Price_45; Dinner_Price_60,"1057 Lexington Ave.,Manhattan,10021,NY",40.7723884,-73.960462
Pastai,pastai,https://www.nyctourism.com/restaurant-week/pastai,,https://pastainyc.com,Restaurants; Chelsea; Manhattan; New York City; Mastercard Offer; Large Print; Wheelchair Accessible; Italian; $$$; Member Organization; Private Function Room(s),Dinner_Price_60; Sunday_LunchBrunch_Price_45; Sunday_Dinner_Price_60,"186 Ninth Ave.,Manhattan,10011,NY",40.7454058,-74.0018528
Pinto Garden,pinto-garden,https://www.nyctourism.com/restaurant-week/pinto-garden,,https://www.pintogarden.com,Restaurants; West Village; Manhattan; New York City; Mastercard Offer; LGBTQ+ Owned; Thai; $$$$,Lunch_Price_30; Dinner_Price_45; Sunday_Dinner_45,"117 W. 10th St.,Manhattan,10011,NY",40.7348816,-73.9994736
Plado Tasting Bar,plado-tasting-bar,https://www.nyctourism.com/restaurant-week/plado-tasting-bar,https://assets.ctfassets.net/1aemqu6a6t65/3VhfdEtPaTihvIfgGqkDSm/68dfde13890fccf8a293a56a286ca3ab/Plado_Restaurant_week_Summer2023.pdf,https://www.pladonyc.com,Restaurants; East Village; Manhattan; New York City; Mastercard Offer; Large Print; Braille; Wheelchair Accessible; Mediterranean; Kosher; Vegetarian Options; Vegan Options; Gluten-Free; $$$; Member Organization; Outdoor Dining,Dinner_Price_60; Sunday_LunchBrunch_Price_60; Sunday_Dinner_Price_60,"192 E. 2nd St.,Manhattan,10009,NY",40.7225464,-73.9838548
Pomp & Circumstance,pomp-circumstance,https://www.nyctourism.com/restaurant-week/pomp-circumstance,,https://pandcdining.com,Restaurants; Williamsburg; Brooklyn; New York City; Mastercard Offer; Large Print; Wheelchair Accessible; Woman Owned; Mediterranean; Vegetarian Options; Gluten-Free; $$$; Outdoor Dining,Dinner_Price_45,"577 Lorimer St.,Brooklyn,11211,NY",40.7142586,-73.9496365
Qanoon,qanoon,https://www.nyctourism.com/restaurant-week/qanoon,,https://www.qanoonnyc.com,Restaurants; Chelsea; Manhattan; New York City; Mastercard Offer; Large Print; Wheelchair Accessible; Middle Eastern; Mediterranean; Vegetarian Options; Gluten-Free; $$$$; Member Organization,Dinner_Price_60; Sunday_LunchBrunch_Price_45; Sunday_Dinner_Price_60,"180 Ninth Ave.,Manhattan,10011,NY",40.7452323,-74.0019905
Rosemary's West Village,rosemarys-west-village,https://www.nyctourism.com/restaurant-week/rosemarys-west-village,https://assets.ctfassets.net/1aemqu6a6t65/5YQ89POedxgaAV9OtzDYko/3b6cbd0e126151e289374c8d1d991588/Rosemary-s_Summer_RW_23_Menu__1_.pdf,https://www.rosemarysnyc.com/location/rosemarys-west-village,Restaurants; West Village; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Italian; Vegetarian Options; Gluten-Free; $$$; $$$$; Member Organization; Private Function Room(s); Outdoor Dining,Dinner_Price_30; Sunday_Dinner_30,"18 Greenwich Ave.,Manhattan,10011,NY",40.7348852,-73.9996717
Sarabeth's Park Avenue South,sarabeths-park-avenue-south,https://www.nyctourism.com/restaurant-week/sarabeths-park-avenue-south,https://downloads.ctfassets.net/1aemqu6a6t65/NN3vljUN9z7V5xP6F4kNs/c7c04f14ee72b5418bbb80ce0b447659/Sarabeth-s_Summer_2023_RW_Menu__1___1___3_.pdf,https://sarabethsrestaurants.com/locations/park-avenue-south,Restaurants; Nomad; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; American (New); Vegetarian Options; Free WiFi; Internet; $$$; Member Organization; Private Function Room(s); Outdoor Dining,Lunch_Price_30; Dinner_Price_45; Sunday_Dinner_45,"381 Park Ave. South,Manhattan,10016,NY",40.7423804,-73.9842006
Schilling,schilling,https://www.nyctourism.com/restaurant-week/schilling,https://assets.ctfassets.net/1aemqu6a6t65/36gqeJ27Jv4IWWFk3gE1DL/4fb55e0c2f4e3e9fa7a9e1e7618f7fc3/PDFsam_merge.pdf,https://www.schillingnyc.com,Restaurants; Lower Manhattan; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Austrian; Free WiFi; Internet; $$$; Member Organization; Outdoor Dining,Lunch_Price_30; Dinner_Price_45,"109 Washington St.,Manhattan,10006,NY",40.7085801,-74.0139689
Shiraz Kitchen & Wine Bar,shiraz-kitchen-wine-bar,https://www.nyctourism.com/restaurant-week/shiraz-kitchen-wine-bar,,https://www.shirazkitchen.com,Restaurants; Chelsea; Manhattan; New York City; Mastercard Offer; Large Print; Wheelchair Accessible; Asian American Owned; Mediterranean; Vegetarian Options; Vegan Options; Gluten-Free; $$$$; Bar; Wine,Lunch_Price_30; Dinner_Price_60; Sunday_LunchBrunch_Price_30; Sunday_Dinner_45,"111 W. 17th St.,Manhattan,10011,NY",40.7397484,-73.9959804
Sicily Osteria,sicily-osteria,https://www.nyctourism.com/restaurant-week/sicily-osteria,https://assets.ctfassets.net/1aemqu6a6t65/7G2YrPTS2JUIwofHdRqDNp/bb944cad90fce03e9176f3d59dc3ee9b/SicilyRestWeek2023.pdf,https://sicilynyc.com,Restaurants; Times Square/Theatre District; Manhattan; New York City; Mastercard Offer; Large Print; Wheelchair Accessible; Italian; Vegetarian Options; Gluten-Free; $$$$,Lunch_Price_30; Dinner_Price_45; Sunday_Dinner_45,"330 W. 46th St.,Manhattan,10036,NY",40.7601439,-73.9892202
Tarallucci e Vino - NoMad,tarallucci-e-vino-nomad,https://www.nyctourism.com/restaurant-week/tarallucci-e-vino-nomad,,https://www.taralluccievino.net/nomad,Restaurants; Nomad; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Italian; Vegetarian Options; Gluten-Free; Free WiFi; Internet; $$$; Bar; Live Music; Wine; DJs; Member Organization; Gift Cards Available; Outdoor Dining,Lunch_Price_30; Dinner_Price_60,"44 E. 28th St.,Manhattan,10016,NY",40.7433821,-73.9846389
