name,url_slug,url,img_url,pdf_url,website,tags,meal_type,address,latitude,longitude
The Stone House at Clove Lakes,the-stone-house-at-clove-lakes,https://www.nyctourism.com/restaurant-week/the-stone-house-at-clove-lakes,http://images.ctfassets.net/1aemqu6a6t65/J7ANRp5QnulZITu2NYrIL/fdd8114fdb8f5cbc8d565c95d91f1e6f/Len__a-Manhattan-NYC-Photo-Courtesy-Mercado-Little-Spain.jpg,https://assets.ctfassets.net/1aemqu6a6t65/1qJoIkHnEgBOBAjm4XxJ60/fad078045a9c2fe7f1ef2096ca46ad13/NYC_Rest_Week_-_Stone.pdf,https://thestonehousesi.com,Restaurants; Castleton Corners; Staten Island; New York City; Wheelchair Accessible; American (New); Vegetarian Options; Vegan Options; Gluten-Free; $$$$; Member Organization,Lunch_Price_45; Dinner_Price_45,"1150 Clove Rd.,Staten Island,10301,NY",40.6176972,-74.108167
Vinatería,vinateria,https://www.nyctourism.com/restaurant-week/vinateria,http://images.ctfassets.net/1aemqu6a6t65/2NkmBOg55BjmcVygb2CFoR/df1acfe65a493d4141ffbff33315c8a0/laylah_barrayn-harlem-all-in-nyc-nycgo_1646,,https://www.vinaterianyc.com,Restaurants; Harlem; Manhattan; New York City; Wheelchair Accessible; Black Owned; Italian; $$$; Member Organization; Gift Cards Available; Outdoor Dining,Dinner_Price_60; Sunday_Dinner_Price_60,"2211 Frederick Douglass Blvd.,Manhattan,10026,NY",40.8066227,-73.9540329
Strip House Speakeasy,strip-house-speakeasy,https://www.nyctourism.com/restaurant-week/strip-house-speakeasy,http://images.ctfassets.net/1aemqu6a6t65/8rdnEnIcY0zNGgx6XijI4/f161468097495ffe2116084be4484fda/strip-house-speakeasy-greenwich-village-manhattan-nyc019723046_e03a8716-453b-4afd-aa6dcedb90e52a83_50d4120f-f812-46a9-a5c2192a72,,https://www.striphouse.com/location/striphouse-speakeasy,Restaurants; Greenwich Village; Manhattan; New York City; Wheelchair Accessible; Steakhouse; Free WiFi; Internet; $$$; Member Organization; Outdoor Dining,Dinner_Price_60; Sunday_Dinner_Price_60,"11 E. 12th St.,New York,10003,NY",40.7344318,-73.9933834
Mamo,mamo-restaurant,https://www.nyctourism.com/restaurant-week/mamo-restaurant,http://images.ctfassets.net/1aemqu6a6t65/5BtRCC9IyKl7Jc6Y3cYjgh/11dc907a9fa580fa91c1811f35e109d6/_mamo-evan-sung-01,,https://www.mamonyc.com,Restaurants; Soho; Manhattan; New York City; Wheelchair Accessible; Italian; $$$$; Member Organization; Outdoor Dining,Lunch_Price_45; Dinner_Price_60; Sunday_LunchBrunch_Price_45; Sunday_Dinner_Price_60,"323 West Broadway,Manhattan,10013,NY",40.7219097,-74.0039152
Nino's,ninos-restaurant,https://www.nyctourism.com/restaurant-week/ninos-restaurant,http://images.ctfassets.net/1aemqu6a6t65/5UxqEFeYl2PSPBHGXSmcwQ/7715c818dc490be02dfef58833d1e72b/_mg_8200,https://assets.ctfassets.net/1aemqu6a6t65/3pSGXBRmaq6GMj1NGs1HZS/1c7764edcf9379faa76c995fd841248d/Nino_pdf.pdf,https://www.ninosnyc.com,Restaurants; Upper East Side; Manhattan; New York City; Large Print; Wheelchair Accessible; Italian; Vegetarian Options; Free WiFi; Internet; $$$; Member Organization; Gift Cards Available; Outdoor Dining,Lunch_Price_30; Dinner_Price_45; Sunday_Dinner_45,"1354 First Ave.,Manhattan,10021,NY",40.7680725,-73.9552079
The Leopard at Des Artistes,leopard-at-des-artistes,https://www.nyctourism.com/restaurant-week/leopard-at-des-artistes,http://images.ctfassets.net/1aemqu6a6t65/ssjqNGnwMuD5vxe5iCmHu/7411bd04a37abd6326f67aca7c39d250/rw-to-go_the-leopard-at-des-artistes_1d9bf6be-5056-a36f-23ebea10fe7dee1b-1d9bf5735056a36_1d9bf730-5056-a36f-2360807e86dfe02d,https://assets.ctfassets.net/1aemqu6a6t65/3tqqv9TnCZp1trFQciuegD/df9ccec3452839050ebda03f6e26ed08/TheLeopard_NYCRW_SUMMER_2023.pdf,https://www.theleopardnyc.com,Restaurants; Upper West Side; Manhattan; New York City; Wheelchair Accessible; Woman Owned; Italian; Vegetarian Options; Gluten-Free; Free WiFi; Internet; $$$$; Member Organization; Outdoor Dining,Dinner_Price_60; Sunday_LunchBrunch_Price_60; Sunday_Dinner_Price_60,"1 W. 67th St.,Manhattan,10023,NY",40.773502,-73.9789261
Sarabeth's Upper West Side,sarabeths-upper-west-side,https://www.nyctourism.com/restaurant-week/sarabeths-upper-west-side,http://images.ctfassets.net/1aemqu6a6t65/4lubHDLXP64Z4mSazd4OHa/3ce36b9ca404a7a9d15bf5010c9c1b36/sarabeths-uws-janine-giesick-5921,https://downloads.ctfassets.net/1aemqu6a6t65/72KuNVIhGZSWI9srzGPqt2/a13a80469b51ffefe76a0a655558eb0e/Sarabeth-s_Summer_2023_RW_Menu__1___1___2_.pdf,https://sarabethsrestaurants.com/locations/upper-west-side,Restaurants; Upper West Side; Manhattan; New York City; Organic; American (New); Kosher; Vegetarian Options; Vegan Options; Gluten-Free; $$$; Live Music; Member Organization; Outdoor Dining,Lunch_Price_30; Dinner_Price_45; Sunday_Dinner_45,"423 Amsterdam Ave.,Manhattan,10024,NY",40.7838797,-73.9774244
Roey's,roeys,https://www.nyctourism.com/restaurant-week/roeys,http://images.ctfassets.net/1aemqu6a6t65/4UEUJQrGO0jpfBWa2ksSSm/ff70cdb62bf226dcc81754ab53f73eff/roeys-manhattan-photo-courtesy,https://assets.ctfassets.net/1aemqu6a6t65/4WUA346PL8GZMVe3X4V7ZA/cdd87e49f7b7a501c1ab35feb7c172a3/Roey-s_Summer_RW_23_Menu.pdf,https://www.roeysnyc.com,Restaurants; West Village; Manhattan; New York City; Wheelchair Accessible; Italian; Vegetarian Options; Gluten-Free; $$$$; Member Organization,Dinner_Price_30; Sunday_Dinner_30,"1 Perry St.,Manhattan,10014,NY",40.7359857,-74.0009892
Calle Dao - Chelsea,,,http://images.ctfassets.net/1aemqu6a6t65/6F8FR3cIDzOSJDt7vLSWJ0/aa97cac4900eb52ae0fb9c8c8b79c47f/calle-dao-chelsea-manhattan-nyc-courtesy-calle-dao_copy,https://assets.ctfassets.net/1aemqu6a6t65/2CiNmJBi4TZbs9mpCrLods/586ed990625491e20e4ab30e4370cf34/MLSOHO_Summer_NYCRW_Dinner_Lunch_Brunch_Prix-Fixe__1_.pdf,https://www.calledao.com/location/calle-dao-chelsea,Restaurants; Chelsea; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Cuban; Chinese; Asian Fusion; Vegetarian Options; Vegan Options; Gluten-Free; $$$$,Lunch_Price_30; Dinner_Price_45; Sunday_LunchBrunch_Price_30; Sunday_Dinner_45,"461 W. 23rd St.,Manhattan,10011,NY",40.7476544,-74.0035248
Ben & Jack's Steakhouse—44th Street,ben-jacks-steakhouse-44th-street,https://www.nyctourism.com/restaurant-week/ben-jacks-steakhouse-44th-street,http://images.ctfassets.net/1aemqu6a6t65/5uwccEeoVeZaFhW8PhpU3S/189d0ce42c17fb7431052de944b84c44/ben--jacks-steakhouse-44th-street-courtesy,https://assets.ctfassets.net/1aemqu6a6t65/68xArMv1IC09FRUCqgIJTD/89d3ab0d97cfbc473bd20f45c363f2fd/PDFsam_merge.pdf,https://benandjackssteakhouse.com,Restaurants; Midtown East; Manhattan; New York City; Mastercard Offer; Large Print; Wheelchair Accessible; Steakhouse; Gluten-Free; Free WiFi; Internet; $$$$; Member Organization; Gift Cards Available; Outdoor Dining,Lunch_Price_45; Dinner_Price_60,"219 E. 44th St.,Manhattan,10017,NY",40.751837,-73.972356
Rosevale Kitchen + Cocktail Room,rosevale-kitchen-cocktail-room,https://www.nyctourism.com/restaurant-week/rosevale-kitchen-cocktail-room,http://images.ctfassets.net/1aemqu6a6t65/1s19RucOBepROfFrGNmaQH/f622cc5ad2ef3b5099600da2e53123b0/Rosevale-Manhattan-NYC-Photo-Orlin-Goble.jpg,,https://rosevalenyc.com,Restaurants; Hells Kitchen; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; American (New); Vegetarian Options; $$$$; Lounge; Cocktails,Sunday_LunchBrunch_Price_30; Dinner_Price_45,"Civilian Hotel, 305 W. 48th St.,Manhattan,10036,NY",40.76143,-73.987451
Parklife,parklife,https://www.nyctourism.com/restaurant-week/parklife,http://images.ctfassets.net/1aemqu6a6t65/2j3K2dXiKsu8kMThn3NXrr/2fc4f5b61cfe4b55f35ae1af8333f800/parklife_gowanus_brooklyn_nyc_debkleinphoto-13-2,,https://parklifebk.com,Restaurants; Gowanus; Brooklyn; New York City; Mastercard Offer; Organic; Wheelchair Accessible; Woman Owned; Asian American Owned; Mexican; Vegetarian Options; Gluten-Free; Internet; $$; $$$; Fireplace(s); Free WiFi; Bar; Member Organization; Outdoor Dining,Dinner_Price_30; Sunday_Dinner_Price_30,"636 Degraw St.,Brooklyn,11217,NY",40.6787195,-73.9832095
Cafe Ollin,ollin,https://www.nyctourism.com/restaurant-week/ollin,http://images.ctfassets.net/1aemqu6a6t65/53soAq4dkGkN6Lf8Y3Oocq/199a8413badefb104ed13e9bbcc436bf/rw-to-go_cafe_ollin,,https://www.tiktok.com/@ollin.nyc,Restaurants; East Harlem; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; LGBTQ+ Owned; Mexican; Vegetarian Options; Vegan Options; Gluten-Free; $$$; Outdoor Dining,Lunch_Price_30; Sunday_LunchBrunch_Price_45; Dinner_Price_45; Sunday_Dinner_Price_45,"339 E. 108th St.,Manhattan,10029,NY",40.7911795,-73.9393877
Fresco's Grand Cantina,frescos-grand-cantina,https://www.nyctourism.com/restaurant-week/frescos-grand-cantina,http://images.ctfassets.net/1aemqu6a6t65/53soAq4dkGkN6Lf8Y3Oocq/199a8413badefb104ed13e9bbcc436bf/rw-to-go_cafe_ollin,,,Restaurants; Astoria; Queens; New York City; Mastercard Offer; Wheelchair Accessible; LGBTQ+ Owned; Latino Owned; Mexican; Vegetarian Options; Vegan Options; Internet; $$$; Free WiFi; LGBT; Live Music; DJs,Dinner_Price_45; Sunday_Dinner_Price_45,"28-50 31st St.,Queens,11102,NY",40.7673698,-73.9213087
Fresco's Cantina,frescos-cantina,https://www.nyctourism.com/restaurant-week/frescos-cantina,http://images.ctfassets.net/1aemqu6a6t65/53soAq4dkGkN6Lf8Y3Oocq/199a8413badefb104ed13e9bbcc436bf/rw-to-go_cafe_ollin,,,Restaurants; Astoria; Queens; New York City; Mastercard Offer; Wheelchair Accessible; LGBTQ+ Owned; Latino Owned; Mexican; $$$; Member Organization,Dinner_Price_45; Sunday_Dinner_45,"12-14 31st Ave.,Queens,11106,NY",40.7683887,-73.9330283
Dos Caminos SoHo,dos-caminos-soho,https://www.nyctourism.com/restaurant-week/dos-caminos-soho,http://images.ctfassets.net/1aemqu6a6t65/6YOfM5AOjI7RxKHSQhUEcs/0a56ce904828628d4734d89f01b02fc6/rw-to-go_dos_caminos_-_all_locations,https://assets.ctfassets.net/1aemqu6a6t65/6jTJBs4Dy7vbv8sxxSKIQK/71d93a4a3a54a5a2d669bfa78b4c2d18/PDFsam_merge.pdf,https://www.doscaminos.com/soho,Restaurants; Soho; Manhattan; New York City; Wheelchair Accessible; Mexican; Vegetarian Options; Vegan Options; Gluten-Free; Free WiFi; Internet; $$$; Member Organization; Private Function Room(s); Family; Outdoor Dining,Lunch_Price_30; Dinner_Price_45,"475 West Broadway,Manhattan,10012,NY",40.7266115,-73.999915
Dowling’s at The Carlyle,dowlings-at-the-carlyle,https://www.nyctourism.com/restaurant-week/dowlings-at-the-carlyle,http://images.ctfassets.net/1aemqu6a6t65/7lZW2xN5Z5aRmk55Y4ff5s/466f5d4adca4e9b76f10fcb593dd1fb4/carlyle_dowling-s_03_04a62ffe-6dd7-4481-be642fcf3e8c5f02_56a882d4-7fd1-4983-88900bbe77834ae4,https://assets.ctfassets.net/1aemqu6a6t65/38TVgcD1VbVSfoQTniTZ5G/de2b151e9234c0c2e7b2b4f8394ec847/PDFsam_merge.pdf,http://www.thecarlyle.com,Restaurants; Upper East Side; Manhattan; New York City; Wheelchair Accessible; American (Traditional); Vegetarian Options; Vegan Options; Gluten-Free; Free WiFi; Internet; $$$$$; Member Organization,Lunch_Price_45; Dinner_Price_60; Sunday_LunchBrunch_Price_45; Sunday_Dinner_Price_60,"35 E. 76th St.,Manhattan,10021,NY",40.774416,-73.9631559
Cull & Pistol Oyster Bar,cull-pistol-oyster-bar,https://www.nyctourism.com/restaurant-week/cull-pistol-oyster-bar,http://images.ctfassets.net/1aemqu6a6t65/5iC1q00TKZTIvKKDhuWRYC/20ccb6e5b1eefb9870848040ba20fb31/overhead-table-9_9c63574b-5185-4e93-842ec2eb9cf9e722_59aeda2f-07fa-4e6d-9cda3c689dada26f,https://assets.ctfassets.net/1aemqu6a6t65/4DTzw1OjO4nM7klPMWfvMA/227111a296263f81f42b84b53a6cda06/Restaurant_Week_Menu_Summer2023.pdf,https://www.cullandpistol.com,Restaurants; Chelsea; Manhattan; New York City; Wheelchair Accessible; Veteran Owned; Seafood; $$$$; Member Organization,Lunch_Price_45; Dinner_Price_45,"75 Ninth Ave.,Manhattan,10011,NY",40.7424509,-74.0059581
Chocobar Cortés,chocobar-cortes,https://www.nyctourism.com/restaurant-week/chocobar-cortes,http://images.ctfassets.net/1aemqu6a6t65/3PlWkvQhC9pPV9vZq8FROx/29fa6032606bd87b1b00f74cbbd391a6/chocobar-cortes-mott-haven-bronx-nyc-courtesy,,https://www.chocobarcortes.com/location/south-bronx,Restaurants; Mott Haven; The Bronx; New York City; Wheelchair Accessible; Latino Owned; Puerto Rican; Vegetarian Options; $$$; Member Organization,Lunch_Price_30; Dinner_Price_45,"141 Alexander Ave.,Bronx,10454,NY",40.8074096,-73.927386
Catch Steak New York,catch-steak,https://www.nyctourism.com/restaurant-week/catch-steak,http://images.ctfassets.net/1aemqu6a6t65/6pOIzoIfPb42XaAhkiHKAo/aac68be09af6731b8e651e80524777d2/catch-steak-courtesy,https://assets.ctfassets.net/1aemqu6a6t65/4bHfOr9FUjb3Tf6XpxCyo6/3ec9dffbd2009af3ede8c5ae184ede17/CSNYC_Summer_RW_2022.pdf,https://www.catchrestaurants.com/location/catch-steak-nyc,Restaurants; Chelsea; Manhattan; New York City; Large Print; Wheelchair Accessible; Steakhouse; Vegetarian Options; Vegan Options; Gluten-Free; $$$$$; Fireplace(s); DJs; Member Organization; Private Function Room(s); Outdoor Dining,Dinner_Price_60; Sunday_Dinner_Price_60,"88 Ninth Ave.,Manhattan,10011,NY",40.7423522,-74.0040829
Archer & Goat,archer-goat,https://www.nyctourism.com/restaurant-week/archer-goat,http://images.ctfassets.net/1aemqu6a6t65/4BC6vfVwO8O0BNCLCDwpR7/6c239ae164e597e19a0939d65a827794/rw-to-go_archer__goat,,https://www.archerandgoat.com,Restaurants; Harlem; Manhattan; New York City; Large Print; Wheelchair Accessible; Woman Owned; Latino Owned; Asian American Owned; American (New); Vegetarian Options; Vegan Options; Gluten-Free; $$$; Member Organization; Outdoor Dining,Dinner_Price_30; Sunday_Dinner_30,"187 Lenox Ave.,Manhattan,10026,NY",40.8041434,-73.9483891
Il Sole,il-sole,https://www.nyctourism.com/restaurant-week/il-sole,http://images.ctfassets.net/1aemqu6a6t65/2OXrKL2Xo08M2Un3MOYGMu/0ed1c8b66beb6b5a611ef302e06ed175/danielharel_20210515-dscf2445-2,,https://ilsolenyc.com,Restaurants; Inwood; Manhattan; New York City; Wheelchair Accessible; Woman Owned; Italian; Pizza; $$$,Lunch_Price_30; Dinner_Price_45,"233 Dyckman St.,Manhattan,10034,NY",40.8661547,-73.9276251
The Orchard Townhouse,the-orchard-townhouse,https://www.nyctourism.com/restaurant-week/the-orchard-townhouse,http://images.ctfassets.net/1aemqu6a6t65/2OXrKL2Xo08M2Un3MOYGMu/0ed1c8b66beb6b5a611ef302e06ed175/danielharel_20210515-dscf2445-2,,https://www.theorchardtownhouse.com,Restaurants; Chelsea; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Woman Owned; American (New); Vegetarian Options; Vegan Options; Gluten-Free; $$$; Bar; Cocktails,Lunch_Price_30; Dinner_Price_45,"242 Tenth Ave.,Manhattan,10001,NY",40.748382,-74.0034316
Maialino,maialino,https://www.nyctourism.com/restaurant-week/maialino,http://images.ctfassets.net/1aemqu6a6t65/6j5KXMQ17qEsmp2fdYpLXL/53e6401832448e9ae2938e824271859f/maialino-gramercy-manhattan-nyc-tonnarelli-a-cacio-e-pepe-credit-liz-clayman-_bb407f8a-5588-4675-96567e24ed400cee_23445b72-b643-,,https://maialinonyc.com,Restaurants; Nomad; Manhattan; New York City; Wheelchair Accessible; Italian; Internet; $$$$; Member Organization; Private Function Room(s),Dinner_Price_60; Sunday_LunchBrunch_Price_30; Sunday_Dinner_Price_60,"30 E. 30th St.,Manhattan,10016,NY",40.7448869,-73.984231
Bleu Fin Bar & Grill,bleu-fin-bar-grill,https://www.nyctourism.com/restaurant-week/bleu-fin-bar-grill,http://images.ctfassets.net/1aemqu6a6t65/6j5KXMQ17qEsmp2fdYpLXL/53e6401832448e9ae2938e824271859f/maialino-gramercy-manhattan-nyc-tonnarelli-a-cacio-e-pepe-credit-liz-clayman-_bb407f8a-5588-4675-96567e24ed400cee_23445b72-b643-,,https://www.bleu-fin.com,Restaurants; Crown Heights; Brooklyn; New York City; Mastercard Offer; Wheelchair Accessible; Black Owned; Seafood; Caribbean; $$$; Member Organization,Lunch_Price_30; Dinner_Price_45; Sunday_LunchBrunch_Price_30; Sunday_Dinner_45,"637 Nostrand Ave.,Brooklyn,11216,NY",40.675361,-73.9497109
Del Frisco's Grille - Brookfield Place,del-friscos-grille-brookfield-place,https://www.nyctourism.com/restaurant-week/del-friscos-grille-brookfield-place,http://images.ctfassets.net/1aemqu6a6t65/6j5KXMQ17qEsmp2fdYpLXL/53e6401832448e9ae2938e824271859f/maialino-gramercy-manhattan-nyc-tonnarelli-a-cacio-e-pepe-credit-liz-clayman-_bb407f8a-5588-4675-96567e24ed400cee_23445b72-b643-,https://assets.ctfassets.net/1aemqu6a6t65/4iNX4nkBELv0e6gzJlR5Xe/320bdbeafbd49d19252bf91f0880cadb/1976052_DFG_NYC_Summer_RW_2023_Menu__5_.pdf,https://delfriscosgrille.com/brookfield-place,Restaurants; Battery Park City; Manhattan; New York City; Mastercard Offer; Braille; Wheelchair Accessible; American (New); Vegetarian Options; Gluten-Free; $$$$; Member Organization,Lunch_Price_60; Dinner_Price_60,"250 Vesey St.,Manhattan,10281,NY",40.7140998,-74.0161103
Del Frisco's Grille,del-friscos-grille,https://www.nyctourism.com/restaurant-week/del-friscos-grille,http://images.ctfassets.net/1aemqu6a6t65/67STabSTdipoqtLL7JBNzq/8856f14aecc36569e93d82d7c9eac7ea/rw-to-go_del_friscos_grille,https://assets.ctfassets.net/1aemqu6a6t65/3qoqMXWri1YR9xfyczP1Cu/c6b8eedd3634a693fb735c6ba7744a39/1976052_DFG_NYC_Summer_RW_2023_Menu__5_.pdf,https://www.delfriscosgrille.com/location/del-friscos-grille-new-york-ny,Restaurants; Midtown West; Manhattan; New York City; Mastercard Offer; Braille; Wheelchair Accessible; American (New); Vegetarian Options; Gluten-Free; $$$$; Member Organization,Lunch_Price_60; Dinner_Price_60,"50 Rockefeller Plaza,Manhattan,10020,NY",40.7595931,-73.9782143
Arriba Arriba Sunnyside,arriba-arriba-sunnyside,https://www.nyctourism.com/restaurant-week/arriba-arriba-sunnyside,http://images.ctfassets.net/1aemqu6a6t65/2sI2o5pRWNatp1904EyEmf/515bad0aa9d0e56e276915bb1eba9477/arriba-arriba-sunnyside-queens-nyc-courtesy-img_4730,https://assets.ctfassets.net/1aemqu6a6t65/1JVbCV5BftOAOM8wx9c1SY/566383a5e703e6c3012a3c254e6cb8b2/Menu-1.pdf,https://www.arribarriba.com,Restaurants; Sunnyside; Queens; New York City; Mastercard Offer; Wheelchair Accessible; Latino Owned; Mexican; Vegetarian Options; Vegan Options; Gluten-Free; $$$; Member Organization,Lunch_Price_30; Dinner_Price_45; Sunday_LunchBrunch_Price_45; Sunday_Dinner_45,"40-15 Queens Blvd.,Queens,11104,NY",40.7441255,-73.923448
Clinton Hall - Bronx,clinton-hall-bronx,https://www.nyctourism.com/restaurant-week/clinton-hall-bronx,http://images.ctfassets.net/1aemqu6a6t65/QY3zdU78GPqhr9RKZi1t5/e26d3ed03648af598f331b12a8513514/Clinton-Hall-Bronx-NYC-Photo-Courtesy-Clinton-Hall-3.jpg,https://assets.ctfassets.net/1aemqu6a6t65/40Tl9SY6WFw19o1gfMc5SP/770542cc4356ced3e7d03c5ded76ec48/Clinton_Hall_Restaurant_Week.pdf,https://clintonhallny.com/bronx,Nightlife; Belmont; The Bronx; New York City; American (Traditional); Beer; Breweries & Beer Gardens; $$$,Lunch_Price_30; Sunday_LunchBrunch_Price_30; Dinner_Price_30; Sunday_Dinner_Price_30,"601 E. 189th St.,Bronx,10458,NY",40.85739,-73.8856943
Clinton Hall - 36th Street,clinton-hall-36th-street,https://www.nyctourism.com/restaurant-week/clinton-hall-36th-street,http://images.ctfassets.net/1aemqu6a6t65/7gIbc8LN8QvToaKvWDiJjC/8d0fcb1a6f1a40079c2a0171220136b6/Clinton-Hall-Manhattan-NYC-Photo-Courtesy-Clinton-Hall-2.jpg,https://assets.ctfassets.net/1aemqu6a6t65/4NII31YKY27Zeylytxd1q7/c934a64eb2ca9d0e3ebac3b569dd0e81/Clinton_Hall_Restaurant_Week.pdf,https://clintonhallny.com/36th-street,Nightlife; Herald Square; Manhattan; New York City; American (Traditional); Breweries & Beer Gardens; Beer; $$$,Lunch_Price_30; Dinner_Price_30; Sunday_LunchBrunch_Price_30; Sunday_Dinner_30,"16 W. 36th St.,Manhattan,10018,NY",40.7500216,-73.9847633
Clinton Hall - FiDi,clinton-hall-fidi,https://www.nyctourism.com/restaurant-week/clinton-hall-fidi,http://images.ctfassets.net/1aemqu6a6t65/57Uupytpn8m4DZeICQJw1U/93237806a193c7bce1e669c8eebb457e/Clinton-Hall-Manhattan-NYC-Photo-Courtesy-Clinton-Hall.jpg,https://assets.ctfassets.net/1aemqu6a6t65/4RoZOK6oSRoXlT517rsH0C/c17c62782fba958431fc5f83795e01f1/Clinton_Hall_Restaurant_Week.pdf,https://clintonhallny.com/fidi,Nightlife; Lower Manhattan; Manhattan; New York City; American (Traditional); Beer; Breweries & Beer Gardens; $$$,Lunch_Price_30; Dinner_Price_30; Sunday_LunchBrunch_Price_30; Sunday_Dinner_30,"90 Washington St.,New York,10006,NY",40.7081856246,-74.014530649
Clinton Hall - Williamsburg,clinton-hall-williamsburg,https://www.nyctourism.com/restaurant-week/clinton-hall-williamsburg,http://images.ctfassets.net/1aemqu6a6t65/3m2EvnYHN4FamHiaPxW5x5/b19ceb94ac6da39261000013743e8272/Clinton-Hall-Brooklyn-NYC-Photo-Courtesy-Clinton-Hall.jpg,https://assets.ctfassets.net/1aemqu6a6t65/4m6mlATa9UcI3GTl31JPxi/10d9af39070d2f3db02d87f09824cbf3/Clinton_Hall_Restaurant_Week.pdf,https://clintonhallny.com/williamsburg,Nightlife; Williamsburg; Brooklyn; New York City; American (Traditional); Beer; Breweries & Beer Gardens; $$$,Lunch_Price_30; Sunday_LunchBrunch_Price_30; Dinner_Price_30; Sunday_Dinner_Price_30,"247 Metropolitan Ave.,Brooklyn,11211,NY",40.7152256,-73.9590841
Atrio Wine Bar & Restaurant,atrio-bar-restaurant,https://www.nyctourism.com/restaurant-week/atrio-bar-restaurant,http://images.ctfassets.net/1aemqu6a6t65/1WOe8J1Lu4YIIMgbaL0OOd/de552bfacb36e16d508486e43297b973/atrio,https://assets.ctfassets.net/1aemqu6a6t65/2Z44fe9QO2acWJqXtkuzHq/610d32434c250d07caace638457e1950/ATRIO_-_NYC_Restaurant_Week_Summer_2023_Menus.pdf,https://www.conradnewyork.com/dine/atrio-wine-bar-and-restaurant,Restaurants; Battery Park City; Manhattan; New York City; Large Print; Open and/or Closed Captioned; Volume Control Telephone; Wheelchair Accessible; American (New); Vegetarian Options; Gluten-Free; Internet; $$$; Member Organization,Lunch_Price_45; Dinner_Price_60; Sunday_Dinner_Price_60,"Conrad New York Downtown, 102 North End Ave.,Manhattan,10282,NY",40.7149114,-74.0154612
Suprema Provisions,suprema-provisions,https://www.nyctourism.com/restaurant-week/suprema-provisions,http://images.ctfassets.net/1aemqu6a6t65/5biMEiVMD5S81mfbhDu3bC/4e393b5e047b97a3c04ddb8d6913b27c/img_2975_3e9216aa-16d0-4a9f-a6e83a34207062bf_5be00f07-6d7a-4668-aedaf3207e2fc3af,https://assets.ctfassets.net/1aemqu6a6t65/1zfRcATvAt1z5LojWNKpXH/ae785032775fd20dba49c0e16ab3f9d6/NYC_Summer_2023_Restaurant_Week_Suprema_menu.pdf,https://www.supremanyc.com,Restaurants; West Village; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Italian; Vegetarian Options; Gluten-Free; $$$$; Member Organization,Dinner_Price_45; Sunday_Dinner_Price_45,"305 Bleecker St.,Manhattan,10014,NY",40.7326906,-74.0036439
